Unnamed: 0,Year,Life_expectancy,Adult_Mortality,Alcohol,Percentage_expenditure,Hepatitis_B,Measles,BMI,Under_five_deaths,Polio,Total_expenditure,Diphtheria,Incidents_HIV,GDP,Population,Thinness_ten_nineteen_years,Thinness_five_nine_years,Income_composition_of_resources,Schooling,Region_Africa,Region_Asia,Region_Europe,Region_North America,Region_Oceania,Region_South America,Status_Developed
2688,2008,73.5,121.0,1.39,0.016720020573351042,92.0,0,6.2,29.0,96.0,0.4702823179791976,96.0,0.1,0.012419827908150518,0.005253575510844512,5.0,4.8,0.705,12.5,0,1,0,0,0,0,0
2689,2007,73.2,124.0,1.26,0.08523467637067325,96.0,3,59.3,31.0,96.0,0.44799405646359586,96.0,0.1,0.0659983224291806,0.04337550453157784,5.0,4.8,0.697,12.3,0,1,0,0,0,0,0
2690,2006,72.8,126.0,1.29,0.07634371970338974,82.0,34,58.5,34.0,93.0,0.4041604754829123,93.0,0.1,0.05623683064353931,0.48556707269752863,5.0,4.8,0.687,11.9,0,1,0,0,0,0,0
2691,2005,72.4,129.0,1.29,0.6142637103680851,85.0,16,57.6,36.0,93.0,0.3774145616641902,93.0,0.1,0.498300795098027,0.04796925841316712,5.0,4.9,0.681,11.9,0,1,0,0,0,0,0
2692,2004,72.0,132.0,1.35,0.0008353600738048113,77.0,16,56.8,39.0,85.0,0.37147102526002973,85.0,0.1,0.0042554989094090116,0.04786397223495441,5.1,4.9,0.675,12.0,0,1,0,0,0,0,0
2693,2003,71.6,135.0,1.42,0.33857212535944947,68.0,16,55.9,43.0,69.0,0.3692421991084695,68.0,0.1,0.31836718457925367,0.047209234847705416,5.1,5.0,0.668,11.9,0,1,0,0,0,0,0
2694,2002,71.2,138.0,1.47,0.02622176166731151,72.0,16,55.1,46.0,78.0,0.3707280832095097,78.0,0.1,0.024628518255891397,0.4600052692519237,5.2,5.0,0.658,11.5,0,1,0,0,0,0,0
2695,2001,78.0,14.0,1.49,0.18910765724032813,77.0,16,54.3,50.0,88.0,0.3558692421991085,88.0,0.1,0.21044949353082823,0.04337550453157784,5.2,5.1,0.653,11.1,0,1,0,0,0,0,0
2696,2000,74.0,143.0,1.54,0.31068493671022324,71.0,16,53.5,54.0,85.0,0.34026745913818723,85.0,0.1,0.29123656558343775,0.4465720663411669,5.3,5.2,0.641,10.7,0,1,0,0,0,0,0
2697,2015,66.3,215.0,0.01,0.0,99.0,0,48.6,7.0,99.0,0.0636775631500743,99.0,0.1,0.43406581988127296,0.3929871920176271,3.3,3.3,0.688,10.8,0,1,0,0,0,0,0
2698,2014,66.0,217.0,2.9,0.5096770331992893,97.0,0,47.7,8.0,98.0,0.17310549777117384,98.0,0.1,0.5373142269492356,0.38599332283672744,3.3,3.3,0.683,10.8,0,1,0,0,0,0,0
2699,2013,65.4,228.0,2.93,0.04701111338177213,98.0,0,46.7,8.0,98.0,0.13001485884101038,98.0,0.1,0.04945727009607742,0.3789344177268312,3.2,3.3,0.678,10.7,0,1,0,0,0,0,0
2700,2012,65.6,22.0,2.75,0.42728860912630334,98.0,0,45.9,8.0,98.0,0.11812778603268946,97.0,0.1,0.4504399530275742,0.37198327030167844,3.2,3.3,0.672,10.7,0,1,0,0,0,0,0
2701,2011,65.6,217.0,2.55,0.3616593781574797,97.0,0,45.0,8.0,97.0,0.11961367013372957,97.0,0.1,0.38123736961584054,0.03653783456342567,3.2,3.3,0.665,10.6,0,1,0,0,0,0,0
2702,2010,65.8,211.0,2.48,0.28415845568730685,96.0,0,44.2,8.0,96.0,0.12035661218424963,96.0,0.1,0.2995167099276209,0.004144151536397912,3.2,3.3,0.0,10.6,0,1,0,0,0,0,0
2703,2009,65.6,215.0,2.35,0.02793808358430342,97.0,0,43.4,8.0,97.0,0.11218424962852898,96.0,0.1,0.029345760089929163,0.0004068099749721126,3.2,3.3,0.0,10.5,0,1,0,0,0,0,0
2704,2008,64.5,235.0,2.4,0.025250172968411744,96.0,0,42.7,8.0,96.0,0.11589895988112926,96.0,0.1,0.02651149926402751,0.34853382818072476,3.2,3.3,0.0,10.5,0,1,0,0,0,0,0
2705,2007,64.1,241.0,2.58,0.00026448787528815054,98.0,59,42.0,8.0,98.0,0.13298662704309067,98.0,0.1,0.0016664810943348952,0.03439652130512775,3.3,3.3,0.0,10.4,0,1,0,0,0,0,0
2706,2006,63.7,245.0,2.71,0.02158692861896319,98.0,48,41.3,8.0,98.0,0.18796433878157504,98.0,0.1,0.14410303356897275,0.003395214443088725,3.3,3.3,0.0,10.4,0,1,0,0,0,0,0
2707,2005,63.3,248.0,2.85,0.0016215707297244442,99.0,0,4.7,8.0,99.0,0.2332838038632986,99.0,0.1,0.011665560293880831,0.3357440643416475,3.4,3.4,0.0,10.3,0,1,0,0,0,0,0
2708,2004,63.5,238.0,2.86,0.13724067507203372,96.0,1,4.0,8.0,98.0,0.2919762258543833,97.0,0.1,0.09802008450034096,0.03342634907007449,3.4,3.4,0.0,10.3,0,1,0,0,0,0,0
2709,2003,63.4,231.0,2.88,0.13245775251207473,97.0,1,39.4,8.0,66.0,0.25854383358098065,83.0,0.1,0.08654366219354293,0.32876029303028803,3.5,3.4,0.0,10.3,0,1,0,0,0,0,0
2710,2002,63.3,229.0,2.33,0.09614775212479491,96.0,11,38.7,8.0,99.0,0.22065378900445765,98.0,0.1,0.06521705696152685,0.00032327305423057306,3.5,3.5,0.0,10.2,0,1,0,0,0,0,0
2711,2001,64.0,221.0,2.35,0.07830307558306251,6.0,9,38.1,9.0,94.0,0.2600297176820208,95.0,0.1,0.05216055772006662,0.003221008539902438,3.6,3.5,0.0,10.2,0,1,0,0,0,0,0
2712,2000,63.8,224.0,2.9,0.06507536310446324,6.0,113,37.5,9.0,98.0,0.2652303120356612,97.0,0.1,0.043298256887948396,0.31890180655122946,3.6,3.6,0.0,12.4,0,1,0,0,0,0,0
2714,2015,62.3,291.0,0.01,0.0,78.0,478,18.5,3.5,82.0,0.0636775631500743,78.0,0.1,0.04672173435589217,0.029266379891879357,5.6,5.6,0.488,10.0,1,0,0,0,0,0,0
2715,2014,61.5,38.0,0.01,0.010447986733644568,78.0,314,18.1,3.5,82.0,0.5089153046062407,78.0,0.1,0.048427782142401794,0.04337550453157784,5.7,5.6,0.483,10.0,1,0,0,0,0,0,0
2716,2013,67.0,325.0,0.01,0.06693212437787263,78.0,16,17.6,3.5,82.0,0.5274888558692422,78.0,0.1,0.044602084425942844,0.04337550453157784,5.7,5.7,0.478,10.0,1,0,0,0,0,0,0
2717,2012,60.0,339.0,0.01,0.0684996020389531,78.0,16,17.2,3.5,82.0,0.5356612184249628,78.0,0.1,0.04360686404803719,0.2568080295434005,5.8,5.8,0.477,10.0,1,0,0,0,0,0,0
2718,2011,59.3,347.0,10.22,0.06968681653495451,82.0,16,16.7,3.5,82.0,0.7080237741456167,82.0,0.1,0.039330912755479557,0.253761156292212,5.9,5.9,0.477,10.7,1,0,0,0,0,0,0
2719,2010,58.4,362.0,10.03,0.08569400050012752,8.0,16,16.3,3.5,79.0,0.8046062407132243,93.0,0.1,0.04004644051012052,0.04337550453157784,6.0,6.0,0.473,10.9,1,0,0,0,0,0,0
2720,2009,57.5,378.0,9.63,0.06419168642733188,79.0,16,15.9,3.5,78.0,0.5988112927191679,79.0,0.1,0.043568385262872183,0.04337550453157784,6.1,6.1,0.464,10.8,1,0,0,0,0,0,0
2721,2008,56.3,41.0,9.79,0.053723485127341916,71.0,16,15.6,3.5,69.0,0.6485884101040118,71.0,0.1,0.03023897461835346,0.04337550453157784,6.2,6.2,0.453,10.6,1,0,0,0,0,0,0
2722,2007,55.5,41.0,9.65,0.004426570482663586,73.0,16,15.2,3.5,93.0,0.6976225854383358,73.0,0.1,0.0027118050906230666,0.025382583914884703,6.3,6.3,0.442,10.3,1,0,0,0,0,0,0
2723,2006,54.9,41.0,9.81,0.03749128556279262,64.0,16,14.8,3.5,62.0,0.7050520059435363,64.0,0.1,0.022596173179015383,0.20871011156168637,6.4,6.4,0.434,10.6,1,0,0,0,0,0,0
2724,2005,53.2,446.0,10.09,0.03283584973173049,64.0,22,14.5,3.5,59.0,0.6679049034175334,64.0,0.1,0.02120095254948471,0.2015591251798992,6.5,6.5,0.429,10.9,1,0,0,0,0,0,0
2725,2004,51.3,485.0,9.89,0.026995202211163857,62.0,141,14.2,3.5,58.0,0.6337295690936107,62.0,0.1,0.01934135194750342,0.04337550453157784,6.6,6.6,0.427,11.6,1,0,0,0,0,0,0
2726,2003,51.0,53.0,10.16,0.0032645428102309393,44.0,16,13.9,3.5,57.0,0.5326894502228826,59.0,0.1,0.015950532114135656,0.18800736057013562,6.7,6.7,0.418,11.5,1,0,0,0,0,0,0
2727,2002,48.8,523.0,10.42,0.001984405501206837,29.0,16,13.6,3.5,57.0,0.5505200594353641,57.0,0.1,0.0015227750518913676,0.1816072884868823,6.8,6.8,0.404,11.0,1,0,0,0,0,0,0
2728,2001,47.7,143.0,10.57,0.019893666111197868,6.0,16,13.3,3.5,56.0,0.5118870728083209,55.0,0.1,0.0157470440962592,0.04337550453157784,6.9,6.9,0.396,10.8,1,0,0,0,0,0,0
2729,2000,46.6,143.0,10.47,0.01666231954745542,6.0,16,13.0,3.5,55.0,0.475482912332838,52.0,0.1,0.017275754886670554,0.17224564543498974,7.0,7.0,0.382,9.8,1,0,0,0,0,0,0
2730,2015,71.3,195.0,0.01,0.0,22.0,105,61.3,5.0,51.0,0.0636775631500743,93.0,0.2,0.14329271162044185,0.3188522351916685,2.3,2.4,0.748,15.3,0,0,1,0,0,0,0
2731,2014,78.0,23.0,8.06,0.00417681176485549,22.0,0,6.7,5.0,45.0,0.5,93.0,0.2,0.021124686745488345,0.04337550453157784,2.3,2.4,0.746,15.2,0,0,1,0,0,0,0
2732,2013,71.0,198.0,8.44,0.03866109070470916,46.0,0,6.1,5.0,72.0,0.5423476968796433,76.0,0.2,0.02889058857424227,0.03211984010341348,2.3,2.4,0.744,15.2,0,0,1,0,0,0,0
2733,2012,77.0,25.0,8.44,0.33464282277026264,46.0,16,59.6,5.0,72.0,0.5274888558692422,76.0,0.2,0.2601119662654967,0.032193067311197913,2.4,2.4,0.739,15.1,0,0,1,0,0,0,0
2734,2011,75.0,24.0,8.48,0.30616223061970543,21.0,16,59.0,5.0,54.0,0.4910846953937593,93.0,0.2,0.24083079299431892,0.0032289879752733543,2.4,2.5,0.734,14.9,0,0,1,0,0,0,0
2735,2010,69.8,212.0,8.39,0.2770482279521207,48.0,39,58.5,6.0,57.0,0.5527488855869241,52.0,0.2,0.2000217154152368,0.003237179254061197,2.4,2.5,0.728,14.9,0,0,1,0,0,0,0
2736,2009,69.2,231.0,8.71,0.23933910773452519,66.0,0,58.0,6.0,74.0,0.5520059435364041,71.0,0.3,0.17169642156335674,0.003283502347895897,2.5,2.6,0.734,14.9,0,0,1,0,0,0,0
2737,2008,67.7,273.0,9.46,0.3366159333661157,84.0,48,57.6,6.0,91.0,0.46508172362555716,93.0,0.4,0.26253891596508633,0.03266258293758041,2.5,2.6,0.73,14.9,0,0,1,0,0,0,0
2738,2007,67.5,277.0,8.86,0.03406791991786352,92.0,1005,57.2,6.0,98.0,0.44502228826151563,98.0,0.7,0.024771608390736985,0.03289935326323247,2.5,2.7,0.723,14.8,0,0,1,0,0,0,0
2739,2006,67.7,267.0,7.99,0.02166758615016266,96.0,16,56.8,6.0,99.0,0.44725111441307575,98.0,0.8,0.01562578992447674,0.3303868267854534,2.6,2.7,0.716,14.7,0,0,1,0,0,0,0
2740,2005,67.0,278.0,7.31,0.16034732430818882,97.0,16,56.4,6.0,95.0,0.4487369985141159,96.0,0.9,0.12331761011925647,0.03329338201871665,2.7,2.8,0.707,14.5,0,0,1,0,0,0,0
2741,2004,67.4,267.0,6.79,0.13300209295104118,98.0,146,56.1,6.0,99.0,0.4635958395245171,99.0,1.0,0.09217731272049288,0.03350529605011594,2.7,2.8,0.7,14.6,0,0,1,0,0,0,0
2742,2003,67.6,256.0,5.92,0.01565156094307025,77.0,411,55.7,6.0,99.0,0.4873699851411589,97.0,0.9,0.009911187009924447,0.3376262224865714,2.8,2.9,0.691,14.3,0,0,1,0,0,0,0
2743,2002,67.6,256.0,4.89,0.08535183057671615,48.0,16,55.4,7.0,99.0,0.43684992570579495,99.0,0.9,0.05924757841437495,0.0034029820350427145,2.9,3.0,0.683,13.9,0,0,1,0,0,0,0
2744,2001,67.7,253.0,4.31,0.006561413002833485,7.0,16,55.1,7.0,99.0,0.39301634472511143,99.0,0.8,0.005201030769229928,0.04337550453157784,2.9,3.0,0.673,13.2,0,0,1,0,0,0,0
2745,2000,67.5,257.0,4.49,0.005813910482660813,4.0,817,54.8,8.0,99.0,0.387815750371471,99.0,0.7,0.04279976226537735,0.04337550453157784,3.0,3.1,0.669,13.3,0,0,1,0,0,0,0
2746,2015,77.1,75.0,0.01,0.0,99.0,347,64.2,1.0,99.0,0.0636775631500743,99.0,0.1,0.2639137187019159,2.8951933646687405e-05,5.3,5.1,0.836,13.3,0,1,0,0,0,0,0
2747,2014,76.9,77.0,1.91,0.0531167752395233,99.0,344,62.4,1.0,99.0,0.2429420505200594,99.0,0.1,0.08398797359132985,2.8951933646687405e-05,5.2,5.0,0.832,13.3,0,1,0,0,0,0,0
2748,2013,76.7,78.0,1.82,0.2781672182166486,98.0,0,6.5,1.0,98.0,0.23179791976225855,98.0,0.1,0.29252498189853904,2.8951933646687405e-05,5.2,5.0,0.829,13.3,0,1,0,0,0,0,0
2749,2012,76.5,8.0,1.75,0.0531167752395233,96.0,132,58.6,1.0,96.0,0.22882615156017833,96.0,0.1,0.08398797359132985,2.8951933646687405e-05,5.1,5.0,0.826,13.3,0,1,0,0,0,0,0
2750,2011,76.3,81.0,1.73,0.2859650832373858,95.0,0,57.1,1.0,95.0,0.2473997028231798,95.0,0.1,0.3010747129623794,2.8951933646687405e-05,5.1,4.9,0.824,13.3,0,1,0,0,0,0,0
2751,2010,76.2,82.0,1.69,0.2271836570069514,94.0,87,55.8,1.0,94.0,0.26448736998514116,94.0,0.1,0.239439771647643,2.8951933646687405e-05,5.1,4.9,0.826,13.3,0,1,0,0,0,0,0
2752,2009,76.0,84.0,1.73,0.21563236572584515,93.0,0,55.1,1.0,94.0,0.3068350668647845,93.0,0.1,0.22752179324991742,2.8951933646687405e-05,5.1,4.9,0.831,13.2,0,1,0,0,0,0,0
2753,2008,75.8,85.0,1.86,0.0531167752395233,92.0,55,54.8,1.0,94.0,0.1901931649331352,92.0,0.1,0.08398797359132985,2.8951933646687405e-05,5.1,4.9,0.829,13.1,0,1,0,0,0,0,0
2754,2007,75.6,87.0,1.69,0.0531167752395233,92.0,0,55.1,1.0,94.0,0.16344725111441305,92.0,0.1,0.08398797359132985,2.8951933646687405e-05,5.1,4.9,0.826,12.9,0,1,0,0,0,0,0
2755,2006,75.4,89.0,1.74,0.0531167752395233,92.0,0,55.8,1.0,94.0,0.14561664190193163,92.0,0.1,0.08398797359132985,2.8951933646687405e-05,5.1,4.9,0.823,12.8,0,1,0,0,0,0,0
2756,2005,75.3,92.0,1.79,0.0531167752395233,92.0,29,56.6,1.0,94.0,0.14487369985141157,94.0,0.1,0.08398797359132985,2.8951933646687405e-05,5.1,4.9,0.818,12.6,0,1,0,0,0,0,0
2757,2004,75.1,95.0,1.77,0.0531167752395233,92.0,22,57.0,1.0,94.0,0.15527488855869243,94.0,0.1,0.08398797359132985,2.8951933646687405e-05,5.2,4.9,0.813,12.4,0,1,0,0,0,0,0
2758,2003,74.9,98.0,1.74,0.20440804033937607,92.0,42,56.8,1.0,94.0,0.16939078751857356,94.0,0.1,0.22421098094812947,2.8951933646687405e-05,5.2,5.0,0.808,12.3,0,1,0,0,0,0,0
2759,2002,74.7,11.0,1.72,0.0531167752395233,92.0,53,56.0,1.0,94.0,0.17459138187221396,94.0,0.1,0.08398797359132985,2.8951933646687405e-05,5.3,5.0,0.803,12.1,0,1,0,0,0,0,0
2760,2001,74.5,14.0,1.67,0.17975658464237315,92.0,30,55.0,1.0,94.0,0.15676077265973254,94.0,0.1,0.2132770480908132,2.8951933646687405e-05,5.3,5.1,0.798,12.0,0,1,0,0,0,0,0
2761,2000,74.2,17.0,1.64,0.19391936561296502,92.0,69,54.1,1.0,94.0,0.14933135215453192,94.0,0.1,0.22743361109755134,2.8951933646687405e-05,5.4,5.1,0.791,11.8,0,1,0,0,0,0,0
2779,2014,67.0,34.0,0.01,0.0,97.0,88,23.2,3.5,97.0,0.387072808320951,97.0,1.4,0.0013389353410233177,2.8951933646687405e-05,6.8,6.6,0.678,12.4,1,0,0,0,0,0,0
2780,2013,59.7,323.0,4.2,0.0,91.0,185,22.5,3.5,91.0,0.3863298662704309,91.0,0.1,0.0013389353410233177,2.8951933646687405e-05,6.8,6.7,0.678,12.4,1,0,0,0,0,0,0
2781,2012,58.6,348.0,3.98,0.0,92.0,16,21.9,3.5,93.0,0.3974739970282318,92.0,0.1,0.0013389353410233177,2.8951933646687405e-05,6.9,6.8,0.678,12.4,1,0,0,0,0,0,0
2782,2011,58.3,348.0,4.04,0.0,9.0,16,21.3,3.5,88.0,0.3974739970282318,93.0,0.1,0.0013389353410233177,2.8951933646687405e-05,7.0,6.9,0.678,12.4,1,0,0,0,0,0,0
2783,2010,57.5,36.0,4.19,0.0,91.0,167,2.7,3.5,94.0,0.3662704309063893,91.0,0.1,0.0013389353410233177,2.8951933646687405e-05,7.1,7.1,0.678,12.4,1,0,0,0,0,0,0
2784,2009,56.9,368.0,3.97,0.0,85.0,16,2.2,3.5,88.0,0.2674591381872214,85.0,0.1,0.0013389353410233177,2.8951933646687405e-05,7.2,7.2,0.678,12.4,1,0,0,0,0,0,0
2785,2008,56.2,376.0,3.44,0.0,86.0,16,19.6,3.5,89.0,0.2852897473997028,86.0,0.1,0.0013389353410233177,2.8951933646687405e-05,7.3,7.3,0.678,12.4,1,0,0,0,0,0,0
2786,2007,54.5,411.0,4.4,0.0,83.0,16,19.1,3.5,88.0,0.3231797919762258,83.0,0.1,0.0013389353410233177,2.8951933646687405e-05,7.5,7.4,0.678,12.4,1,0,0,0,0,0,0
2787,2006,53.1,437.0,4.07,0.0,9.0,16,18.6,3.5,91.0,0.48216939078751864,93.0,0.1,0.0013389353410233177,2.8951933646687405e-05,7.6,7.5,0.678,12.4,1,0,0,0,0,0,0
2788,2005,52.2,449.0,3.94,0.0,9.0,23,18.1,3.5,91.0,0.3187221396731055,93.0,0.1,0.0013389353410233177,2.8951933646687405e-05,7.7,7.6,0.678,12.4,1,0,0,0,0,0,0
2789,2004,51.5,454.0,3.81,0.0,95.0,16,17.7,3.5,95.0,0.27711738484398213,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,7.8,7.8,0.678,12.4,1,0,0,0,0,0,0
2790,2003,58.0,459.0,2.34,0.0,95.0,16,17.2,3.5,97.0,0.3142644873699851,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,7.9,7.9,0.678,12.4,1,0,0,0,0,0,0
2791,2002,52.0,46.0,3.37,0.0,89.0,16,16.8,3.5,91.0,0.23922734026745912,89.0,0.1,0.0013389353410233177,2.8951933646687405e-05,8.0,8.0,0.678,12.4,1,0,0,0,0,0,0
2795,2014,79.1,14.0,8.82,0.0,92.0,667,69.1,27.0,93.0,0.387072808320951,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.8,0.6,0.678,12.4,0,0,0,1,0,0,1
2796,2013,78.9,16.0,8.82,0.0,91.0,187,68.6,27.0,93.0,0.387072808320951,94.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.7,0.6,0.678,12.4,0,0,0,1,0,0,1
2797,2012,78.8,16.0,8.82,0.0,9.0,55,68.0,28.0,93.0,0.387072808320951,94.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.7,0.6,0.678,12.4,0,0,0,1,0,0,1
2798,2011,78.7,16.0,8.67,0.0,91.0,220,67.5,29.0,94.0,0.387072808320951,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.7,0.6,0.678,12.4,0,0,0,1,0,0,1
2799,2010,78.7,15.0,8.55,0.0,92.0,63,66.9,30.0,93.0,0.387072808320951,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.7,0.6,0.678,12.4,0,0,0,1,0,0,1
2800,2009,78.5,18.0,8.71,0.0,92.0,71,66.3,31.0,93.0,0.387072808320951,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.7,0.6,0.678,12.4,0,0,0,1,0,0,1
2801,2008,78.2,18.0,8.74,0.0,94.0,140,65.7,31.0,94.0,0.387072808320951,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.7,0.6,0.678,12.4,0,0,0,1,0,0,1
2802,2007,78.1,11.0,8.74,0.0,93.0,43,65.1,32.0,93.0,0.387072808320951,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.7,0.6,0.678,12.4,0,0,0,1,0,0,1
2803,2006,77.8,113.0,8.63,0.0,93.0,55,64.4,33.0,93.0,0.387072808320951,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.7,0.6,0.678,12.4,0,0,0,1,0,0,1
2804,2005,77.5,112.0,8.52,0.0,93.0,66,63.8,33.0,92.0,0.387072808320951,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.7,0.6,0.678,12.4,0,0,0,1,0,0,1
2805,2004,77.5,111.0,8.48,0.0,92.0,37,63.1,33.0,92.0,0.387072808320951,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.7,0.6,0.678,12.4,0,0,0,1,0,0,1
2806,2003,77.2,114.0,8.4,0.0,92.0,56,62.4,33.0,91.0,0.387072808320951,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.7,0.6,0.678,12.4,0,0,0,1,0,0,1
2807,2002,77.0,115.0,8.33,0.0,88.0,41,61.7,33.0,93.0,0.387072808320951,94.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.8,0.6,0.678,12.4,0,0,0,1,0,0,1
2808,2001,76.9,115.0,8.25,0.0,89.0,116,6.9,33.0,89.0,0.9925705794947993,94.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.8,0.6,0.678,12.4,0,0,0,1,0,0,1
2809,2000,76.8,114.0,8.21,0.0,9.0,85,6.1,33.0,93.0,0.9903417533432392,94.0,0.1,0.0013389353410233177,2.8951933646687405e-05,0.8,0.7,0.678,12.4,0,0,0,1,0,0,1
2810,2015,77.0,116.0,0.01,0.0,95.0,0,64.0,0.0,95.0,0.0636775631500743,95.0,0.1,0.08398797359132985,0.24231483278881338,1.5,1.4,0.794,15.5,0,0,0,0,0,1,0
2811,2014,76.8,117.0,6.03,0.3419116548451932,95.0,0,63.4,0.0,95.0,0.6099554234769687,95.0,0.1,0.08398797359132985,0.24146703543427162,1.5,1.4,0.791,15.5,0,0,0,0,0,1,0
2812,2013,76.8,117.0,5.82,0.35604428697228874,94.0,0,62.9,0.0,94.0,0.6173848439821693,94.0,0.1,0.08398797359132985,0.0002436905439383372,1.5,1.4,0.788,15.5,0,0,0,0,0,1,0
2813,2012,76.5,118.0,5.77,0.25052617746150646,95.0,0,62.3,0.0,95.0,0.6218424962852898,95.0,0.1,0.10738614668011255,0.23985921451426812,1.5,1.5,0.784,15.5,0,0,0,0,0,1,0
2814,2011,77.0,111.0,5.97,0.3081894641509709,95.0,0,61.8,1.0,95.0,0.6077265973254087,95.0,0.1,0.9560683506796176,0.23907165130460592,1.5,1.5,0.78,15.5,0,0,0,0,0,1,0
2815,2010,76.3,118.0,6.21,0.0531167752395233,95.0,0,61.2,1.0,95.0,0.6136701337295691,95.0,0.1,0.8056678743653226,0.2382801336844944,1.5,1.5,0.777,15.6,0,0,0,0,0,1,0
2816,2009,76.6,118.0,6.67,0.0531167752395233,95.0,0,6.7,1.0,95.0,0.6248142644873699,95.0,0.1,0.6353729340011862,0.23745676893737155,1.5,1.5,0.774,15.5,0,0,0,0,0,1,0
2817,2008,76.4,119.0,6.76,0.018238214143231363,94.0,0,6.1,1.0,94.0,0.5794947994056463,94.0,0.1,0.06483872145590391,0.023711633656636987,1.6,1.5,0.77,15.7,0,0,0,0,0,1,0
2818,2007,75.4,124.0,6.67,0.010673172698967774,94.0,0,59.5,1.0,94.0,0.5839524517087668,94.0,0.1,0.005265774063919586,0.23583164747165236,1.6,1.5,0.76,15.3,0,0,0,0,0,1,0
2819,2006,76.2,117.0,6.58,0.0531167752395233,95.0,0,58.9,1.0,95.0,0.8023774145616641,95.0,0.1,0.39661958907995787,0.023522316256376574,1.6,1.6,0.756,15.2,0,0,0,0,0,1,0
2820,2005,75.7,123.0,6.35,0.11249435632381005,96.0,0,58.3,1.0,96.0,0.8008915304606241,96.0,0.1,0.035183615462347856,0.2348339355923986,1.6,1.6,0.753,15.5,0,0,0,0,0,1,0
2821,2004,75.4,122.0,5.66,0.6506946460205498,94.0,0,57.7,1.0,95.0,0.8335809806835066,94.0,0.1,0.2777937034175585,0.023476628692792656,1.7,1.6,0.75,15.5,0,0,0,0,0,1,0
2822,2003,75.4,121.0,5.11,0.11861164099674701,91.0,0,57.0,1.0,91.0,0.4569093610698365,91.0,0.1,0.24439225703006656,0.2348357009542063,1.7,1.6,0.747,15.0,0,0,0,0,0,1,0
2823,2002,75.4,124.0,5.86,0.02025690315339123,95.0,0,56.3,1.0,93.0,0.5059435364041605,95.0,0.1,0.03287645014200659,0.23498653346705833,1.7,1.7,0.746,14.7,0,0,0,0,0,1,0
2824,2001,75.2,123.0,6.48,0.3108211940700993,94.0,0,55.7,1.0,94.0,0.5267459138187222,94.0,0.1,0.42385426494595096,0.02349195203328371,1.8,1.7,0.742,14.2,0,0,0,0,0,1,0
2825,2000,75.1,131.0,6.65,0.47636270169401157,92.0,0,55.0,1.0,92.0,0.5534918276374443,93.0,0.1,0.46371200702308124,0.23452556219182522,1.8,1.7,0.738,14.0,0,0,0,0,0,1,0
2826,2015,69.4,184.0,0.01,0.0,99.0,22,44.7,17.0,99.0,0.0636775631500743,99.0,0.1,0.14416436730406199,0.022099152181461117,3.0,3.1,0.697,12.1,0,1,0,0,0,0,0
2827,2014,69.2,184.0,0.01,0.00032654510800459157,99.0,8,43.9,18.0,99.0,0.4063893016344725,99.0,0.1,0.0016041813567315376,0.00265107913389655,3.0,3.1,0.69,12.1,0,1,0,0,0,0,0
2828,2013,69.1,185.0,0.01,0.014131383769918971,99.0,0,43.0,19.0,99.0,0.44205052005943535,99.0,0.1,0.013220430367578745,0.0022877676738667775,3.0,3.1,0.681,12.0,0,1,0,0,0,0,0
2829,2012,68.8,184.0,0.01,0.012325803658471765,99.0,0,42.2,21.0,99.0,0.45468053491827637,99.0,0.1,0.011662424970460872,0.021022705165582817,3.0,3.1,0.673,12.0,0,1,0,0,0,0,0
2830,2011,68.5,183.0,2.83,0.1037523811447082,99.0,476,41.4,22.0,99.0,0.3922734026745914,99.0,0.1,0.1055154985380596,0.020715461596566384,3.0,3.1,0.664,12.0,0,1,0,0,0,0,0
2831,2010,68.3,183.0,2.73,0.08809377794211334,99.0,117,4.7,23.0,99.0,0.3692421991084695,99.0,0.2,0.09288392594312896,0.020166787146725505,3.0,3.1,0.657,11.9,0,1,0,0,0,0,0
2832,2009,68.0,183.0,2.56,0.06844637208304509,98.0,0,4.0,24.0,99.0,0.44130757800891524,98.0,0.2,0.08177705204236557,0.019605402091869003,3.1,3.1,0.651,11.8,0,1,0,0,0,0,0
2833,2008,67.9,184.0,2.36,0.010243351929460055,91.0,2,39.3,25.0,98.0,0.41233283803863297,98.0,0.3,0.01219010532871724,0.0019273514072016735,3.1,3.1,0.644,11.9,0,1,0,0,0,0,0
